rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,dem_source,error_task,error_msg,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,flowline_type,inversion_glen_a,inversion_fs,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,ref_hgt_qc_diff
RGI60-08.00461,08,08-01,,18.076,68.317,0.539,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,66.79491403245054,66.79491403245056,True,59.68492818314366,0.022283763748323287,0.01453494755788372,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1252.0196533203125,1254.592041015625,1077.0078125,1360.474365234375,1360.474365234375,1077.0078125,0.0,18.08912891302854,68.32285327387522,1080.0,539000.0000000002,1251.9693470121636,1354.107331622927,1080.805924023532,0.2554657853004805,499.07407407407413,26.969761270848473,117.66796443890976,
RGI60-08.00462,08,08-01,,18.091,68.273,0.1,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,67.56693376609273,67.56693376609277,True,80.99425755097604,0.002729234703320043,0.00143376811165718,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1259.9930419921875,1271.43701171875,1163.0435791015625,1329.5535888671875,1329.5535888671875,1163.0435791015625,0.0,18.094940427130172,68.27497522436188,504.0,100000.0,1259.5257248048317,1318.714947491881,1169.8435984276266,0.2999575641311598,198.4126984126984,15.98856109974951,105.95148182339747,
RGI60-08.00463,08,08-01,,18.055,68.282,0.938,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,67.96393412789507,67.96393412789503,True,74.39195493315357,0.04713501366234465,0.0311356416234546,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1262.349365234375,1266.64453125,1129.279052734375,1411.70068359375,1411.70068359375,1129.279052734375,0.0,18.075891776617564,68.28388577913715,1440.0,938000.0,1262.7491602807524,1408.395878192616,1136.7619384350562,0.1891982435279306,651.3888888888889,83.37615174784929,217.03003329975385,
RGI60-08.00464,08,08-01,,18.109,68.25,0.088,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,63.62490212953564,63.62490212953561,True,94.9355199396052,0.0024629461459758375,0.0012026592370851785,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1217.826416015625,1216.583984375,1191.4407958984375,1261.6771240234375,1261.6771240234375,1191.4407958984375,0.0,18.110507619748883,68.25066875492887,336.0,88000.0,1220.458895096809,1260.892577108671,1199.5275942152305,0.1952325386059003,261.904761904762,93.87108505798894,281.4881342121813,
RGI60-08.00465,08,08-01,,18.078,68.295,0.063,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,58.03557022433158,58.035570224331586,True,71.37236952747551,0.0012453285636633933,0.0007595776413876729,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1156.9796142578125,1148.023193359375,1103.70068359375,1240.29541015625,1240.29541015625,1103.70068359375,0.0,18.07977431756146,68.29634445381049,336.0,63000.0,1157.7676684329565,1234.2324914086214,1108.2573374019778,0.3775831398857275,187.5,53.21924488876767,237.62949706335675,
RGI60-08.00466,08,08-01,,18.065,68.341,0.478,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,70.68275775690265,70.68275775690266,True,50.297102016568424,0.013054771683201367,0.012322314099165331,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1287.493896484375,1285.4873046875,1185.2850341796875,1389.9427490234375,1389.9427490234375,1185.2850341796875,0.0,18.070890747926086,68.33886712056201,520.0,478000.0,1287.6367895143585,1376.8613913736847,1200.889312951454,0.34311185599853655,919.2307692307695,167.25159106316497,712.0202394672434,
RGI60-08.00467,08,08-01,,18.044,68.291,0.199,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,71.31732393868842,71.31732393868843,True,72.79370784436864,0.008758609618221985,0.003693192093220202,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1315.2049560546875,1314.30078125,1234.8265380859375,1375.614990234375,1375.614990234375,1234.8265380859375,0.0,18.045166129534728,68.29332973177681,800.0,199000.0,1313.2980117732413,1356.6736257987868,1254.8820628769552,0.1320578532033431,248.75,108.44449793178505,140.58237144395503,20.0
RGI60-08.00468,08,08-01,,18.078,68.309,0.132,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,63.821484138907834,63.821484138907834,True,63.94373501847501,0.003728688759356596,0.002100235874415323,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1218.738037109375,1214.451171875,1181.8775634765625,1278.966796875,1278.966796875,1181.8775634765625,0.0,18.08106260829499,68.30925475210346,330.0,132000.0,1222.508502455048,1266.1481629708223,1197.1990877674507,0.22296477941595952,400.0,231.25062067050555,440.6411150314061,
RGI60-08.00469,08,08-01,,18.068,68.3,0.14,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,61.28296847079884,61.28296847079885,True,69.867166705177,0.004134310461210503,0.002277219877785429,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1193.5458984375,1191.080078125,1127.6361083984375,1276.6693115234375,1276.6693115234375,1127.6361083984375,0.0,18.074507016095296,68.3003915891773,510.0,140000.0,1195.1623666622952,1265.092664761531,1139.7896973359118,0.25143974991408224,274.5098039215686,91.08216711987217,197.75199724382657,
RGI60-08.00470,08,08-01,,18.071,68.277,0.099,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,71.25563149447531,71.2556314944753,True,77.05284531865824,0.002588900801485325,0.0014140908417795534,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1293.917236328125,1293.6805419921875,1217.7764892578125,1376.411865234375,1376.411865234375,1217.7764892578125,0.0,18.071867960014192,68.27942621695192,448.0,99000.00000000001,1292.6998209127971,1356.3711320523562,1228.509377032386,0.29249815946727625,220.9821428571429,54.875984874648715,130.88426621766763,
RGI60-08.00471,08,08-01,,18.057,68.33,0.15,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,65.5965150401698,65.59651504016979,True,57.82485323393162,0.005013884897822776,0.00250382746071392,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1240.423583984375,1235.162841796875,1188.51806640625,1320.0106201171875,1320.0106201171875,1188.51806640625,0.0,18.06174358182237,68.32678942813102,540.0,149999.99999999997,1240.603674325937,1299.8796019772503,1196.9889160733603,0.1987220544549312,277.7777777777777,28.755317753936666,118.92089443240666,
RGI60-08.00472,08,08-01,,18.066,68.326,0.352,2001,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2002.0,66.4445606873622,66.44456068736221,True,57.286276603284364,0.015355993886349888,0.00809049472989355,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1255.90673828125,1272.7371826171875,1094.56298828125,1375.9329833984375,1375.9329833984375,1094.56298828125,0.0,18.07053210101135,68.32748705230867,1116.0,351999.99999999994,1248.2724811714522,1360.2703240371882,1112.207293612886,0.2232357927470066,315.4121863799283,143.81030777689287,359.0022283648162,
RGI60-08.00473,08,08-02,,6.946,61.458,0.107,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,88.98850518763696,88.98850518763696,True,181.01735615377257,0.0034372643645185718,0.0015735538553414681,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1567.271484375,1589.8651123046875,1375.2728271484375,1646.123291015625,1646.123291015625,1375.2728271484375,0.0,6.947931779565194,61.46300267177571,600.0,107000.00000000003,1560.6414045797787,1625.137853531704,1384.3966955126139,0.37170690781870885,178.33333333333331,18.512383424119644,82.09128300177812,
RGI60-08.00474,08,08-02,Stoelsbotnbreen,6.887,61.46,0.963,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,82.77670836753352,82.77670836753359,True,181.9977107879052,0.07558054865234842,0.03228234405974347,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1509.65771484375,1501.80615234375,1405.1044921875,1653.40283203125,1653.40283203125,1405.1044921875,0.0,6.880667336042634,61.466337949502844,1920.0,962999.9999999999,1508.5618305310131,1629.967178032492,1418.2224924901197,0.11482711609917726,501.5625,247.10291709207445,371.13028231740805,
RGI60-08.00475,08,08-02,,6.914,61.488,0.488,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,79.78077636408266,79.7807763640826,True,174.10825373472707,0.02336088277977655,0.012678158364445824,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1481.661376953125,1478.4420166015625,1371.91748046875,1580.5018310546875,1580.5018310546875,1371.91748046875,0.0,6.918185004359777,61.485396121517944,1000.0,488000.00000000006,1482.107102170013,1563.0993847362195,1383.9005573402967,0.1823766338118828,488.0,172.5010777403802,356.47816536569,
RGI60-08.00476,08,08-02,,6.899,61.467,3.492,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,64.00880798888281,64.00880798888284,True,180.15018481685698,0.3487531362859954,0.18976057611710476,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1329.900390625,1312.1727294921875,1127.0633544921875,1545.619384765625,1545.619384765625,1127.0633544921875,0.0,6.924671581766881,61.47741405939469,3600.0,3492000.000000001,1326.248312797262,1531.6011625950086,1136.8801486936798,0.10904991977202844,970.0000000000001,139.8802240016438,386.0785640949045,
RGI60-08.00477,08,08-02,,6.898,61.491,0.98,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,69.93417554012547,69.93417554012547,True,174.11343199684362,0.04251447163006404,0.0330685209793378,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1388.0257568359375,1389.2362060546875,1184.01708984375,1612.9117431640625,1612.9117431640625,1184.01708984375,0.0,6.903274100183379,61.49680278449845,1104.0,980000.0,1389.2727604319734,1589.6336098525046,1199.6693443202848,0.34791521060116415,887.6811594202896,208.74494939136724,739.2215740692552,
RGI60-08.00478,08,08-02,,6.873,61.454,0.12,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,109.42887429846031,109.42887429846026,True,183.4833803011206,0.006233290929396859,0.0018422693652370102,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1614.2796630859375,1613.9893798828125,1569.7303466796875,1655.456787109375,1655.456787109375,1569.7303466796875,0.0,6.870845689907212,61.450873346939176,720.0,120000.0,1616.6612433833093,1651.154066602691,1581.098863801068,0.10010265452962759,166.66666666666666,105.60325564730009,123.34064827338818,
RGI60-08.00479,08,08-02,,6.95,61.456,0.428,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,85.99349880180523,85.99349880180522,True,181.43500143532472,0.0157355217671358,0.010585566369322423,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1534.656005859375,1539.173828125,1365.5147705078125,1654.2835693359375,1654.2835693359375,1365.5147705078125,0.0,6.956497057987485,61.453492378963226,874.0,428000.0000000001,1536.573674624239,1647.763291185741,1382.4000106461312,0.30122007645951393,489.7025171624715,115.43142347639647,305.1906641553606,
RGI60-08.00480,08,08-02,,6.919,61.494,0.501,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,69.59798835060084,69.59798835060084,True,172.0046739905985,0.034696516241176645,0.013144854706825063,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1400.6002197265625,1445.252685546875,1223.1409912109375,1539.7803955078125,1539.7803955078125,1223.831298828125,0.0,6.918934764387334,61.499938241665376,1280.0,501000.0,1387.2965842530596,1529.908135728083,1228.7531408625703,0.22325089168881584,391.40625,41.999116297407184,124.06034941027094,
RGI60-08.00481,08,08-02,Eldalsbreen,6.971,61.466,0.123,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,79.43645788299763,79.43645788299762,True,178.5532855544096,0.004677386890673812,0.0019058926941167393,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1483.70654296875,1492.3404541015625,1411.7047119140625,1522.6551513671875,1522.6551513671875,1411.7047119140625,0.0,6.967572729476831,61.469710642123204,480.0,122999.99999999997,1478.5180744201487,1509.2856485044445,1430.7684145386247,0.17215002972109278,256.25,162.9761069293165,184.87431052181174,
RGI60-08.00482,08,08-02,,6.88,61.452,0.662,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,83.35419880207618,83.3541988020762,True,183.65515378704282,0.04326058709635174,0.019282291877447302,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1517.95166015625,1508.928955078125,1358.77783203125,1649.08740234375,1649.08740234375,1358.77783203125,0.0,6.879841247216271,61.44445219445218,1722.0,662000.0,1514.028237758551,1628.1636604887763,1378.7250238797515,0.14724854777256371,384.43670150987225,50.11805835220548,156.11605130733304,
RGI60-08.00483,08,08-02,Kvitlabreen,6.893,61.454,1.975,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,78.40688070126068,78.40688070126068,True,182.98637866614547,0.15398404005156816,0.0866729701629243,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1470.4849853515625,1480.7872314453125,1278.520263671875,1628.72607421875,1628.72607421875,1278.520263671875,0.0,6.903877467548773,61.444696951411686,2280.0,1975000.0000000002,1470.2065481800007,1621.0441368684683,1299.4204182524215,0.14372098589847604,866.2280701754386,129.20805336090868,506.10618868293506,
RGI60-08.00484,08,08-02,,6.903,61.486,0.259,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,81.69564810891276,81.6956481089127,True,175.24885117289418,0.00933204967139322,0.005305985913315831,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1499.5985107421875,1505.7386474609375,1422.9539794921875,1582.834716796875,1582.834716796875,1422.9539794921875,0.0,6.907266838159127,61.48426114083483,544.0,259000.0,1498.5206858281078,1562.0183395382633,1434.240000496534,0.248382129525883,476.1029411764706,122.34283293649717,452.98038720265595,
RGI60-08.00485,08,08-02,,6.917,61.457,0.859,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,67.8425100145233,67.84251001452333,True,181.81972666896493,0.03970241133303815,0.027587955533008544,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1363.06201171875,1349.7200927734375,1187.106689453125,1545.001953125,1545.001953125,1187.106689453125,0.0,6.928173573036607,61.460399216496036,1150.0,859000.0000000001,1366.285905214719,1533.210269489872,1211.5260727003192,0.2813283943582169,746.9565217391305,230.83396143026016,414.2296274230768,
RGI60-08.00486,08,08-02,,6.897,61.79,0.13,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,132.4934725725822,132.4934725725821,True,108.51260114733547,0.005140522204103317,0.0020566056589055594,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1815.4632568359375,1817.232421875,1765.334228515625,1850.9747314453125,1850.9747314453125,1765.334228515625,0.0,6.890771211103552,61.78928480894839,480.0,130000.0,1810.3283194077037,1835.8881088323672,1769.453450987907,0.1457785345515337,270.8333333333333,21.63577602391164,127.04131653924341,
RGI60-08.00487,08,08-02,,6.889,61.826,0.122,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1999.0,63.729690558046904,63.729690558046904,True,135.58791572347369,0.002539032342931538,0.0018846195165162795,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1314.8270263671875,1315.997802734375,1182.6138916015625,1446.4501953125,1446.4501953125,1182.6138916015625,0.0,6.893815458428859,61.82766067851192,420.0,122000.00000000001,1319.5335667735812,1444.1202627910388,1199.6525152152535,0.5551452882391359,290.4761904761905,69.60628890894904,165.1201395988944,
RGI60-08.00488,08,08-02,,6.896,61.817,0.124,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,103.03396861950377,103.0339686195038,True,128.39030906486502,0.005235847482704638,0.0019272308285166,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1650.5386962890625,1649.208740234375,1600.9921875,1691.8175048828125,1691.8175048828125,1600.9921875,0.0,6.901356909803347,61.81903203247096,540.0,124000.00000000001,1648.8491860952113,1682.6861503594223,1614.5670418496716,0.1344087060018516,229.62962962962968,156.6060872586676,218.2567351359566,
RGI60-08.00489,08,08-02,,6.889,61.771,0.102,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,121.99440961263187,121.99440961263191,True,98.11114073324508,0.0060438772784040555,0.0014733439809456864,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1763.4354248046875,1772.983642578125,1723.7689208984375,1784.8768310546875,1784.8768310546875,1723.7689208984375,0.0,6.891437280310866,61.76837908830327,588.0,102000.0,1759.2376306729998,1776.2857195308711,1735.9497738815994,0.0724398179433808,173.46938775510208,117.00599382248802,157.11418412681462,
RGI60-08.00490,08,08-02,Aarnesbreen,6.888,61.772,0.296,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,104.64071207291857,104.64071207291859,True,99.04516813334159,0.01324051035391474,0.006375364498920905,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1664.7384033203125,1704.7431640625,1413.4200439453125,1790.9014892578125,1790.9014892578125,1413.4200439453125,0.0,6.880224498958402,61.77730410803918,792.0,296000.00000000006,1662.3761350638117,1778.0524308120976,1436.9071941957177,0.3905283559603052,373.73737373737384,126.28146727693247,244.2848167342002,
RGI60-08.00491,08,08-02,,6.882,61.814,0.049,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,82.97153585613168,82.97153585613167,True,128.41855192606383,0.001494471291925064,0.0005376486096730043,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1499.2635498046875,1497.481689453125,1465.774169921875,1540.0802001953125,1540.0802001953125,1465.774169921875,0.0,6.880356659107754,61.81545864123615,364.0,49000.000000000015,1497.4626752870022,1530.8528579080737,1469.8310214911105,0.17512241717040392,134.6153846153846,17.383995238089526,75.47549636415145,
RGI60-08.00492,08,08-02,,6.922,61.761,1.261,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,88.11686830774391,88.11686830774391,True,80.11989932250944,0.06530922456213514,0.04676943905472665,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1548.4686279296875,1568.76123046875,1233.313720703125,1832.227294921875,1832.227294921875,1233.313720703125,0.0,6.938960654751707,61.76968130130032,1768.0,1261000.0000000002,1547.977866075529,1800.8508957229415,1258.72181983822,0.3045186952277582,713.2352941176472,208.99524590213795,321.81584937815694,
RGI60-08.00493,08,08-02,,6.898,61.823,0.05,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1999.0,74.76069146316897,74.76069146316895,True,132.4431136923536,0.0008290827372286876,0.000552793175730601,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1422.280029296875,1423.3697509765625,1321.6072998046875,1527.8994140625,1527.8994140625,1321.6072998046875,0.0,6.897333638607375,61.825162650595146,260.0,49999.99999999999,1428.0790167053653,1515.3475111487862,1342.9091365892623,0.6304242924351992,192.30769230769226,87.66776053497375,162.46634253686776,
RGI60-08.00494,08,08-02,,6.919,61.748,0.068,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2001.0,119.17952635858036,119.17952635858036,True,73.52300430635076,0.0018082303619590763,0.0008436817834003814,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1768.2059326171875,1779.66015625,1669.97998046875,1802.5001220703125,1802.5001220703125,1669.97998046875,0.0,6.922926282629128,61.747883259524585,280.0,68000.0,1753.4894449026385,1782.0223946656777,1680.9493039879824,0.37034363491977207,242.85714285714283,69.58465364418595,177.67054397226713,
RGI60-08.00495,08,08-02,,6.902,61.813,0.119,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,80.8369511985731,80.83695119857306,True,124.580719496524,0.0033728478177062816,0.0018211930695560318,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1479.5697021484375,1488.9229736328125,1353.5928955078125,1560.02099609375,1560.02099609375,1353.5928955078125,0.0,6.904571863425667,61.8132630845981,420.0,118999.99999999999,1480.5055237188421,1539.3734316997832,1384.2645972365133,0.3658172352638925,283.3333333333333,172.50883783261003,269.58984645880616,
RGI60-08.00496,08,08-02,,6.916,61.75,0.463,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,106.57146861330364,106.57146861330367,True,75.84595115623378,0.01736273203289036,0.011793773413560377,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1668.862060546875,1667.335205078125,1512.8033447265625,1821.7581787109375,1821.7581787109375,1512.8033447265625,0.0,6.896964226236309,61.74809615198922,880.0,463000.0,1672.3707853302105,1801.3395953314698,1527.4713726611826,0.30971609636346187,526.1363636363636,105.65628502396207,346.02421870390816,
RGI60-08.00497,08,08-02,,6.89,61.8,1.219,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,95.56824052488635,95.5682405248864,True,117.24912768288866,0.09441040173101396,0.0446410100351476,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1598.0682373046875,1581.6734619140625,1368.4609375,1783.2567138671875,1783.2567138671875,1368.4609375,0.0,6.879055335120316,61.804828313464625,2400.0,1219000.0,1599.4643474870581,1772.7526761681006,1389.6226390583054,0.15998409951062859,507.9166666666667,95.77983136472392,219.455310832395,
RGI60-08.00498,08,08-02,,6.881,61.821,0.201,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1999.0,81.70985909494733,81.70985909494733,True,133.25488338472073,0.004891327035867686,0.003744324641269102,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1483.7955322265625,1479.0860595703125,1382.541015625,1628.7152099609375,1628.7152099609375,1382.541015625,0.0,6.8813649203733265,61.82488093240392,480.0,200999.99999999997,1490.195308681235,1619.965782914492,1405.6381659504514,0.4352366984747851,418.74999999999994,343.5952519961614,545.7846023966445,
RGI60-08.00499,08,08-02,,6.917,61.791,2.331,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,102.04340736996895,102.04340736996895,True,104.45581090269305,0.16080430968914564,0.1088552910015547,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1652.195068359375,1686.61474609375,1219.71875,1857.952392578125,1857.952392578125,1219.71875,0.0,6.949652022374603,61.79077073885414,2356.0,2331000.0,1648.1347850233694,1842.108270818066,1229.282863537539,0.2565964810527888,989.388794567063,71.50220653400658,266.9522597596468,
RGI60-08.00500,08,08-02,Helsetbreen,6.932,61.801,0.313,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,81.62971112529176,81.62971112529178,True,109.94985269318285,0.00814218711750789,0.006884182598175191,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1490.0421142578125,1486.517333984375,1247.3765869140625,1716.573486328125,1716.573486328125,1247.3765869140625,0.0,6.941914479467016,61.80305555254052,720.0,313000.00000000006,1491.5060833954196,1699.920892741474,1263.9553300341074,0.561216343686847,434.7222222222222,34.64426997980624,182.57918012686017,
RGI60-08.00501,08,08-02,Senlenskebreen,6.903,61.798,2.385,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,96.90409535100868,96.90409535100866,True,113.05544154918718,0.20051431298935368,0.11233767834711032,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1609.9727783203125,1611.962890625,1244.8299560546875,1852.9901123046875,1852.9901123046875,1244.8299560546875,0.0,6.914801984410671,61.80918609990477,2624.0,2385000.0,1610.0505994626747,1833.3704575412314,1297.9204279288076,0.20565596674329803,908.9176829268292,201.18139391633684,459.50264860114976,
RGI60-08.00502,08,08-02,Vesledalsbreen,6.901,61.771,2.053,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,2000.0,94.8430570013839,94.8430570013839,True,94.17232562578741,0.13198919074584936,0.09141421252133312,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1597.9830322265625,1591.507080078125,1189.0667724609375,1791.0789794921875,1791.0382080078125,1189.0667724609375,0.00043878894251864854,6.917393527867196,61.776245794283255,2040.0,2053000.0000000002,1595.7456309296047,1779.0027539612631,1205.5115076802163,0.27010712914409785,1006.3725490196077,96.80947226794117,167.11583004729408,
RGI60-08.00503,08,08-02,,7.316,62.044,0.096,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,73.93257686275327,73.93257686275322,True,235.11340359921965,0.0022399987337459793,0.0013555073052529958,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1525.5799560546875,1537.4073486328125,1404.328369140625,1605.62060546875,1605.62060546875,1404.328369140625,0.0,7.318824665760928,62.04458213306437,392.0,96000.00000000001,1523.6695350747366,1591.6099449833935,1416.0862366585573,0.43136194670799577,244.89795918367346,70.52787696852447,184.82543233274222,
RGI60-08.00504,08,08-02,,7.119,62.054,0.036,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,73.76663106247624,73.76663106247621,True,223.56294026813026,0.0006751873520307149,0.0003518802206254995,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1470.205322265625,1470.39892578125,1423.0101318359375,1517.4210205078125,1517.4210205078125,1423.0101318359375,0.0,7.120354267327474,62.05438986783457,182.0,36000.0,1471.0400007363312,1498.6359799979841,1439.237183465147,0.3556330127058446,197.80219780219778,117.06469503535064,211.39750098803398,
RGI60-08.00505,08,08-02,,6.875,62.0,0.077,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,55.648943988104264,55.64894398810428,True,204.94970832143449,0.001615274376609877,0.0010009299031566302,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1280.1025390625,1280.143798828125,1227.5487060546875,1335.5079345703125,1335.5079345703125,1227.5487060546875,0.0,6.877995728649744,62.00107179503255,280.0,77000.0,1280.6970979691794,1323.0880383114365,1233.8338204159475,0.33149516003606994,274.99999999999994,59.65338045448296,226.6749061535908,
RGI60-08.00506,08,08-02,Sandfonna,7.172,62.069,0.176,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,79.01528151965141,79.0152815196514,True,227.435760391012,0.0044516807873642055,0.0031193121388369315,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1571.1341552734375,1571.443359375,1485.4434814453125,1646.8846435546875,1646.8846435546875,1485.4434814453125,0.0,7.1760352135611996,62.06906665510375,384.0,176000.00000000003,1568.6234147519979,1629.279973905303,1498.9343921721374,0.3468534913041776,458.3333333333334,119.79035908916813,351.7758802231673,
RGI60-08.00507,08,08-02,,7.103,61.962,0.443,2006,Glacier,Land-terminating,False,Glacier or ice cap,COPDEM,,,1998.0,69.80307048443255,69.80307048443252,True,215.6399344002695,0.015126147337100616,0.011099004835368553,0.0,0.0,elevation_band,1.5655406023923262e-24,0.0,1435.1229248046875,1436.309814453125,1265.58740234375,1606.091064453125,1606.091064453125,1265.58740234375,0.0,7.113700362602257,61.959254069237865,874.0,443000.0000000001,1435.9382500735196,1588.7501819294876,1292.2738984937912,0.33456962118326117,506.86498855835254,222.00648576244024,582.4397734126011,
