rgi_id,rgi_region,rgi_subregion,name,cenlon,cenlat,rgi_area_km2,rgi_year,glacier_type,terminus_type,is_tidewater,status,inv_volume_km3,vas_volume_km3,inv_volume_bsl_km3,inv_volume_bwl_km3,dem_source,flowline_type,ref_hgt_qc_diff,inversion_glen_a,inversion_fs,error_task,error_msg,dem_mean_elev,dem_med_elev,dem_min_elev,dem_max_elev,dem_max_elev_on_ext,dem_min_elev_on_ext,dem_perc_area_above_max_elev_on_ext,terminus_lon,terminus_lat,main_flowline_length,inv_flowline_glacier_area,flowline_mean_elev,flowline_max_elev,flowline_min_elev,flowline_avg_slope,flowline_avg_width,flowline_last_width,flowline_last_5_widths,t_star,mu_star_glacierwide,mu_star_flowline_avg,mu_star_allsame,mb_bias
RGI60-03.00947,03,03-02,,-91.574,78.943,57.963,1999,Ice cap,Land-terminating,False,Glacier or ice cap,11.622033270176097,9.032570146865922,0.0,0.0,COPDEM,elevation_band,470.0,1.3825596406057252e-24,0.0,,,1017.7418212890625,1117.6669921875,329.9546203613281,1514.69091796875,1514.69091796875,329.9546203613281,0.0,-92.04740176822787,78.9621758362322,14976.0,57962999.99999999,1021.3168249243356,1458.4568558835517,365.4776846391899,0.07693345838147542,3870.3926282051284,404.98543106714595,1159.0591977428128,1995.0,50.79908768355696,50.79908768355695,True,214.40338897449013
RGI60-03.00948,03,03-02,,-91.357,78.963,12.012,1999,Ice cap,Land-terminating,False,Glacier or ice cap,1.1474513358955436,1.0374089415088,0.0,0.0,COPDEM,elevation_band,779.0,1.3825596406057252e-24,0.0,,,1090.4110107421875,1113.491943359375,674.0662841796875,1543.960205078125,1543.960205078125,674.0662841796875,0.0,-91.47110442117922,78.99021925015937,6372.0,12011999.999999998,1090.7475569637293,1489.5827977785684,684.3623678088994,0.12874146443777448,1885.122410546139,81.90258905343319,470.98641789135553,1995.0,29.92830337841094,29.92830337841094,True,214.43019550715485
RGI60-03.00949,03,03-02,,-91.327,78.981,0.731,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.027106113410902456,0.022098627956312292,0.0,0.0,COPDEM,elevation_band,1019.0,1.3825596406057252e-24,0.0,,,1023.3314819335938,1028.4405517578125,901.4430541992188,1115.891357421875,1115.891357421875,901.4430541992188,0.0,-91.31633264623686,78.98819586585701,1100.0,731000.0,1025.7368776990552,1111.816514024893,927.2837440068225,0.17215287811570915,664.5454545454545,406.7826416982085,593.143408754168,1995.0,15.413412059140033,15.413412059140029,True,214.4739632887942
RGI60-03.00950,03,03-02,,-91.672,78.911,27.242,1999,Ice cap,Land-terminating,False,Glacier or ice cap,3.6492828273676423,3.1983981558178263,0.0,0.0,COPDEM,elevation_band,670.0,1.3825596406057252e-24,0.0,,,1052.8363037109375,1136.7567138671875,550.014892578125,1476.8858642578125,1476.8858642578125,550.394287109375,0.0,-91.89962847909702,78.9274132476502,9130.0,27241999.999999996,1052.851819434431,1437.4313112027062,559.0683469178775,0.09671188174067445,2983.7897042716313,1051.9156346194527,2337.9297895420787,1995.0,33.94490036764353,33.94490036764353,True,214.37181695339896
RGI60-03.00951,03,03-02,,-91.085,78.931,171.672,1999,Glacier,Land-terminating,False,Glacier or ice cap,47.37218639002475,40.1967262166112,0.0,0.0,COPDEM,elevation_band,280.0,1.3825596406057252e-24,0.0,,,1090.4024658203125,1153.3521728515625,152.44322204589844,1734.0133056640625,1734.0133056640625,152.44322204589844,0.0,-91.13870826011781,79.08732693134667,26634.0,171671999.99999997,1092.0190714615967,1689.8135674497566,179.1472667891776,0.05919557860485836,6445.59585492228,581.5735398666883,1644.8211656505514,1995.0,102.01459718327345,102.01459718327345,True,214.32233026776797
RGI60-03.00952,03,03-02,,-92.515,80.317,37.577,1999,Glacier,Land-terminating,False,Glacier or ice cap,5.713780625825894,4.9773343027447545,0.0,0.0,COPDEM,elevation_band,610.0,1.3825596406057252e-24,0.0,,,1015.5034790039062,1027.47607421875,458.9319763183594,1528.9832763671875,1518.464599609375,458.9319763183594,0.0014687882496940024,-92.79657538225747,80.30446174527502,11904.0,37577000.00000001,1013.8070979740411,1503.572349358761,482.20957878438344,0.08668637173425872,3156.670026881721,483.2799930356265,896.4593735130693,1995.0,50.09660202287172,50.09660202287171,True,213.36223268714576
RGI60-03.00953,03,03-02,,-90.6027,79.0142,8.71,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.7344977969311313,0.6668127267850018,0.0,0.0,COPDEM,elevation_band,690.0,1.3825596406057252e-24,0.0,,,1085.4210205078125,1127.2193603515625,542.660400390625,1430.2977294921875,1430.2977294921875,542.660400390625,0.0,-90.50395478917704,79.02157585194486,4896.0,8710000.0,1088.957554257209,1405.3245934196718,562.1268875605299,0.17308312636152126,1779.0032679738563,137.93810064264122,509.7726034787,1995.0,40.95799746172191,40.95799746172191,True,214.35721738184202
RGI60-03.00954,03,03-02,,-90.579,78.992,1.124,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.04782808611059396,0.03992846319632131,0.0,0.0,COPDEM,elevation_band,1090.0,1.3825596406057252e-24,0.0,,,1298.1500244140625,1340.5662841796875,936.7694702148438,1433.2271728515625,1430.0068359375,936.7694702148438,0.006128133704735376,-90.53427110481431,78.99797387554482,1450.0,1123999.9999999998,1296.6645824656828,1411.5575311928033,966.6313526266309,0.2995151290792766,775.1724137931035,160.79026446184423,237.29061081965182,1995.0,24.991290939593146,24.991290939593146,True,214.2770196632133
RGI60-03.00955,03,03-02,,-90.755,79.022,42.665,1999,Ice cap,Land-terminating,False,Glacier or ice cap,6.4040964803631075,5.926899637847872,0.0,0.0,COPDEM,elevation_band,410.0,1.3825596406057252e-24,0.0,,,1150.1171875,1183.0638427734375,273.4921569824219,1766.474853515625,1766.474853515625,273.4921569824219,0.0,-90.92464413021831,79.07518051639885,13534.0,42665000.0,1150.697967598607,1746.0982566483137,293.991530355312,0.10946462223372587,3152.4309147332638,277.1223413507527,1087.1144882786552,1995.0,82.99698608827244,82.99698608827244,True,214.46889988987405
RGI60-03.00956,03,03-02,,-90.503,78.978,0.772,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.030677036305541486,0.023820600471004615,0.0,0.0,COPDEM,elevation_band,960.0,1.3825596406057252e-24,0.0,,,830.0158081054688,828.1766967773438,815.012939453125,891.1224365234375,891.1224365234375,824.0806884765625,0.0,-90.50784749881032,78.98598789517771,440.0,772000.0000000001,841.3324101326,859.0562160850782,829.1297634931411,0.08184727555066526,1754.5454545454547,1526.1406742128845,1649.8506604615118,1995.0,12.160107411653968,12.160107411653968,True,214.20194036770164
RGI60-03.00957,03,03-02,,-90.496,78.959,28.896,1999,Ice cap,Land-terminating,False,Glacier or ice cap,3.6737896152572054,3.468412908752242,0.0,0.0,COPDEM,elevation_band,430.0,1.3825596406057252e-24,0.0,,,1100.6748046875,1086.0198974609375,292.8785095214844,1798.5814208984375,1798.5814208984375,292.8785095214844,0.0,-90.34184582056623,79.00414706091829,12070.0,28895999.999999996,1100.5079108328641,1731.2639451596633,300.08143982219616,0.11991609362171872,2394.0347970173984,101.44465869183632,568.4593378986272,1995.0,71.89402548990215,71.89402548990213,True,214.1615670871425
RGI60-03.00958,03,03-02,,-90.394,78.952,3.933,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.30001883715383604,0.22347263165479062,0.0,0.0,COPDEM,elevation_band,640.0,1.3825596406057252e-24,0.0,,,798.665771484375,810.4183349609375,488.4716796875,1052.109619140625,1052.109619140625,488.4716796875,0.0,-90.35319396249848,78.96992497884307,3496.0,3933000.0,802.0385971786727,1002.7468548608051,511.8296630314431,0.1441331914404149,1125.0,192.61773020246306,403.08541550258275,1995.0,22.40387502245038,22.40387502245038,True,214.0985954335616
RGI60-03.00959,03,03-02,,-90.351,78.938,14.823,1999,Ice cap,Land-terminating,False,Glacier or ice cap,2.065662125295757,1.3852114297742526,0.0,0.0,COPDEM,elevation_band,619.0,1.3825596406057252e-24,0.0,,,1032.798828125,943.249755859375,444.5220947265625,1668.220703125,1632.831787109375,444.5220947265625,0.003595132743362832,-90.27262778344706,78.97141073641102,10496.0,14823000.0,1032.3608150660766,1613.7677449529842,475.51543905470686,0.10970027129009646,1412.252286585366,323.34348456578675,606.9771514861499,1995.0,39.9645166672687,39.96451666726867,True,214.06017292449474
RGI60-03.00960,03,03-02,,-90.173,78.955,16.665,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.727664548584647,1.627276037564227,0.0,0.0,COPDEM,elevation_band,569.0,1.3825596406057252e-24,0.0,,,947.6459350585938,939.194580078125,403.76202392578125,1505.3228759765625,1487.7977294921875,403.76202392578125,0.0018812147272238647,-90.24124565014984,78.98364135557229,7772.0,16665000.0,948.0637225754028,1462.5555230547984,426.3953071781361,0.1346985053272288,2144.2357179619144,138.8258730496528,522.4175055656458,1995.0,38.058986779068036,38.058986779068036,True,213.97975137508055
RGI60-03.00961,03,03-02,,-90.002,78.97,1.277,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.05536990167206114,0.047587336839485815,0.0,0.0,COPDEM,elevation_band,620.0,1.3825596406057252e-24,0.0,,,617.7701416015625,631.437255859375,458.6785583496094,719.34814453125,719.34814453125,458.6785583496094,0.0,-89.97987721874632,78.97790439085455,1404.0,1277000.0,614.0648250019843,696.0270142060075,475.7477832739197,0.16011804665036408,909.5441595441596,95.79848387657029,324.90770625528836,1995.0,14.783789091961774,14.783789091961765,True,213.88515034499966
RGI60-03.00962,03,03-02,,-90.064,78.951,21.526,1999,Ice cap,Land-terminating,False,Glacier or ice cap,2.656951946312524,2.3136811267874484,0.0,0.0,COPDEM,elevation_band,540.0,1.3825596406057252e-24,0.0,,,969.8588256835938,928.6080932617188,366.69921875,1460.7821044921875,1446.820068359375,366.69921875,0.006279434850863423,-90.08582718380106,78.99483153762404,9900.0,21526000.0,969.7842591425118,1443.7374446665526,391.0261071464824,0.10751586588110437,2174.343434343434,189.4945042492814,472.73968831001883,1995.0,39.80591571797762,39.80591571797765,True,213.91352643190905
RGI60-03.00963,03,03-02,,-92.075,80.317,4.81,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.3531053401967872,0.2947327505146362,0.0,0.0,COPDEM,elevation_band,990.0,1.3825596406057252e-24,0.0,,,1148.6080322265625,1121.237548828125,884.7080688476562,1481.69921875,1481.69921875,884.7080688476562,0.0,-91.99526911448739,80.33027459934674,4018.0,4810000.000000001,1150.0813494304014,1470.5781516886204,897.7984660853792,0.14253963180590568,1197.1129915380789,17.219433401686775,269.87470451748277,1995.0,20.617050464565395,20.617050464565402,True,212.3605098113468
RGI60-03.00964,03,03-02,,-89.8583,78.7093,5.519,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.34900628024412,0.35607129075912103,0.0,0.0,COPDEM,elevation_band,350.0,1.3825596406057252e-24,0.0,,,904.6148071289062,922.933837890625,221.80409240722656,1408.6912841796875,1397.2882080078125,221.80409240722656,0.007070707070707071,-90.00944950972038,78.7020187487515,4816.0,5519000.0,908.2140128066907,1385.7942155357796,230.65148783010687,0.23484339197278764,1145.971760797342,137.53539236686655,214.7419576626856,1995.0,61.09791198914769,61.09791198914768,True,214.061222625481
RGI60-03.00965,03,03-02,,-89.8584,78.6924,3.902,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.2583752471130686,0.22105426904064937,0.0,0.0,COPDEM,elevation_band,390.0,1.3825596406057252e-24,0.0,,,760.4979858398438,768.2086181640625,264.6918640136719,1319.99951171875,1319.99951171875,264.6918640136719,0.0,-89.97482608080082,78.68855207545548,4560.0,3901999.999999999,764.2218850271504,1292.7822470402248,275.1071638353589,0.2190498656396848,855.7017543859649,135.1394348590913,347.6165464503796,1995.0,40.96725635541543,40.96725635541543,True,214.09663998285538
RGI60-03.00966,03,03-02,,-91.161,78.515,9.26,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.8716879829493273,0.7253857566730726,0.0,0.0,COPDEM,elevation_band,269.0,1.3825596406057252e-24,0.0,,,533.322265625,557.5455322265625,153.04592895507812,841.9288940429688,841.9288940429688,153.04592895507812,0.0,-91.0304401943682,78.51842886660832,5406.0,9259999.999999996,533.840852850534,840.6299291238611,180.19130678409002,0.12378453949297968,1712.9115797262295,705.0100025772954,1122.9075113384872,1995.0,42.34998963692472,42.34998963692471,True,214.86957330578505
RGI60-03.00967,03,03-02,,-89.951,78.941,6.576,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.49485340525173144,0.45308157159916135,0.0,0.0,COPDEM,elevation_band,690.0,1.3825596406057252e-24,0.0,,,972.3555297851562,950.7635498046875,524.1355590820312,1442.4815673828125,1442.4815673828125,524.1355590820312,0.0,-89.92629330276215,78.96331090831119,4876.0,6576000.0,972.5778676044325,1436.4434451267389,541.4505711213475,0.18106751934318877,1348.646431501231,136.70819882259553,563.1205155818845,1995.0,27.659760095394297,27.659760095394294,True,213.8457525520505
RGI60-03.00968,03,03-02,,-89.897,78.937,2.215,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.12878370943890505,0.10147704136263584,0.0,0.0,COPDEM,elevation_band,850.0,1.3825596406057252e-24,0.0,,,1017.6865234375,1007.458251953125,685.3224487304688,1304.7181396484375,1304.7181396484375,685.3224487304688,0.0,-89.85851939429948,78.943461353973,2914.0,2215000.0,1017.1973967437717,1294.9393773920956,710.8230462478637,0.2010748409613508,760.1235415236789,108.29605228608153,274.7136999044498,1995.0,21.69134694923361,21.6913469492336,True,213.8155497619883
RGI60-03.00969,03,03-02,,-89.933,78.915,12.726,1999,Ice cap,Land-terminating,False,Glacier or ice cap,1.1739962663436432,1.123130718060597,0.0,0.0,COPDEM,elevation_band,590.0,1.3825596406057252e-24,0.0,,,924.6099853515625,911.4097900390625,420.24871826171875,1368.068115234375,1368.068115234375,420.24871826171875,0.0,-89.68613435550543,78.92967563700628,6480.0,12725999.999999998,923.2269693234408,1353.1790294173825,446.586512671457,0.14070209798385203,1963.888888888889,571.9433758634261,1668.1826747159878,1995.0,31.04156821565136,31.04156821565136,True,213.83852404564956
RGI60-03.00970,03,03-02,,-89.926,78.898,7.994,1999,Ice cap,Land-terminating,False,Glacier or ice cap,0.7056201367284238,0.592624517776158,0.0,0.0,COPDEM,elevation_band,690.0,1.3825596406057252e-24,0.0,,,1192.361572265625,1332.879150390625,531.0816650390625,1477.1556396484375,1477.1556396484375,531.0816650390625,0.0,-89.74554391912073,78.90600286238448,5000.0,7993999.999999999,1189.3340781016336,1470.4537423888398,546.0658822912214,0.18248994986696693,1598.7999999999997,204.7767879508788,557.3044790201453,1995.0,47.320397149974156,47.32039714997416,True,213.84084477628878
RGI60-03.00971,03,03-02,,-89.919,78.879,14.819,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.433998607208904,1.38469748000968,0.0,0.0,COPDEM,elevation_band,620.0,1.3825596406057252e-24,0.0,,,1222.8564453125,1302.955322265625,456.933349609375,1683.783447265625,1683.783447265625,456.933349609375,0.0,-89.65536557307239,78.88882430070718,7296.0,14819000.0,1222.7442142055277,1651.8762582404133,474.2733292369382,0.16177988373798224,2031.1129385964912,128.94130451913168,510.3587907684215,1995.0,58.5995095140841,58.5995095140841,True,213.84766329120205
RGI60-03.00972,03,03-02,,-89.764,78.864,21.492,1999,Glacier,Land-terminating,False,Glacier or ice cap,2.4419083459446265,2.308657780656807,0.0,0.0,COPDEM,elevation_band,540.0,1.3825596406057252e-24,0.0,,,1034.327392578125,1037.9034423828125,379.2629089355469,1700.7857666015625,1700.7857666015625,379.2629089355469,0.0,-89.45756114478989,78.87382237302661,9000.0,21492000.0,1035.019578507374,1683.9744961770805,426.7109765982692,0.14067988683543425,2388.0000000000005,559.9217022443563,864.5734101385875,1995.0,53.58776589492153,53.58776589492155,True,213.79518904222311
RGI60-03.00973,03,03-02,,-89.527,78.834,33.132,1999,Glacier,Land-terminating,False,Glacier or ice cap,3.6652314230228433,4.186194853928182,0.0,0.0,COPDEM,elevation_band,380.0,1.3825596406057252e-24,0.0,,,965.67333984375,993.10205078125,248.4739227294922,1580.42724609375,1580.42724609375,248.4739227294922,0.0,-89.3580409574348,78.85403555028269,9646.0,33131999.999999993,967.7529378989256,1533.5997972979471,271.1700405792116,0.13315444437237747,3434.7916234708678,1164.8862649257753,1562.5116800392702,1995.0,63.152916203118,63.152916203118004,True,213.74584594230592
RGI60-03.00974,03,03-02,,-92.042,80.305,15.896,1999,Ice cap,Land-terminating,False,Glacier or ice cap,2.158385137978238,1.5249293259591152,0.0,0.0,COPDEM,elevation_band,620.0,1.3825596406057252e-24,0.0,,,911.6859130859375,919.6748046875,503.9185791015625,1444.5616455078125,1444.5616455078125,503.9185791015625,0.0,-91.76697486857073,80.32077994920756,10560.0,15896000.000000002,909.6048022667678,1441.6029581347848,531.8461565678177,0.08791985927622567,1505.3030303030305,485.5540663938793,973.5285120493834,1995.0,29.123695899073045,29.123695899073045,True,212.2484613459609
RGI60-03.00975,03,03-02,,-89.483,78.795,20.237,1999,Glacier,Land-terminating,False,Glacier or ice cap,2.266791286248151,2.125347008701433,0.0,0.0,COPDEM,elevation_band,350.0,1.3825596406057252e-24,0.0,,,880.2952270507812,890.4229125976562,231.2451629638672,1418.92431640625,1418.92431640625,231.2451629638672,0.0,-89.26978303002089,78.82659875402946,8760.0,20236999.999999996,881.2136467292446,1402.509451094628,241.83542676715248,0.13517098014294276,2310.1598173515977,299.15117907986394,659.233064627511,1995.0,56.054294492254805,56.054294492254776,True,213.7983304547959
RGI60-03.00976,03,03-02,,-89.395,78.773,14.882,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.360769187195228,1.3927982255779732,0.0,0.0,COPDEM,elevation_band,390.0,1.3825596406057252e-24,0.0,,,874.15478515625,905.6207885742188,256.7558898925781,1279.6207275390625,1279.6207275390625,256.7558898925781,0.0,-89.2046899598215,78.77684329679528,6912.0,14882000.0,875.1505812146008,1260.524526649968,285.2272191156881,0.14256551454775956,2153.0671296296296,149.84515522307024,441.06387416676597,1995.0,51.26113612168377,51.26113612168377,True,213.81678274616706
RGI60-03.00977,03,03-02,,-89.473,78.75,8.702,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.8015871915317235,0.6659707432534344,0.0,0.0,COPDEM,elevation_band,440.0,1.3825596406057252e-24,0.0,,,941.259765625,983.0230102539062,303.43292236328125,1374.3167724609375,1374.3167724609375,303.43292236328125,0.0,-89.20489085032874,78.75572733344923,6732.0,8702000.0,942.2902755775192,1349.3696484150555,331.3406004301715,0.15250198265215317,1292.6322043969105,133.96919595202394,309.57986646227994,1995.0,52.668840223375504,52.66884022337552,True,213.88375828487995
RGI60-03.00978,03,03-02,,-89.236,78.6904,2.535,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.1314464846019704,0.12216551132875583,0.0,0.0,COPDEM,elevation_band,680.0,1.3825596406057252e-24,0.0,,,931.2301025390625,939.634521484375,555.4563598632812,1138.957763671875,1135.9188232421875,555.4563598632812,0.0068714632174616,-89.16839878165604,78.69196052563996,2432.0,2535000.0,925.0492749548869,1112.9900516763794,575.4179012817815,0.22153381846266124,1042.3519736842106,78.72892664055178,160.30046951854473,1995.0,27.3354181297834,27.335418129783406,True,213.97154878510239
RGI60-03.00979,03,03-02,,-89.387,78.661,90.599,1999,Glacier,Land-terminating,False,Glacier or ice cap,12.221364965307899,16.692585050878233,0.0,0.0,COPDEM,elevation_band,240.0,1.3825596406057252e-24,0.0,,,919.15234375,986.7520751953125,120.22025299072266,1410.624755859375,1395.8616943359375,120.22025299072266,0.0009023234829686443,-88.96923138524267,78.69990095827787,12870.0,90599000.00000003,918.9895932366061,1369.7674477065807,136.64075236543013,0.09803121968894926,7039.54933954934,1456.337345151002,1980.0228725126283,1995.0,78.3070969686402,78.30709696864018,True,214.07363081870537
RGI60-03.00980,03,03-02,,-89.403,78.602,62.722,1999,Ice cap,Land-terminating,False,Glacier or ice cap,8.786929031890596,10.067723439695822,0.0,0.0,COPDEM,elevation_band,230.0,1.3825596406057252e-24,0.0,,,785.8111572265625,831.1055297851562,141.3231658935547,1267.3104248046875,1267.3104248046875,141.3231658935547,0.0,-88.93468326970527,78.58909101892854,11858.0,62721999.99999999,787.6124535757972,1231.241381368311,181.18760248574847,0.09109365211601124,5289.424860853433,876.3069031332519,1289.3470801599583,1995.0,53.658419780802824,53.658419780802824,True,214.2360782746415
RGI60-03.00981,03,03-02,,-89.711,78.641,0.274,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.007395801232388261,0.005733052791845897,0.0,0.0,COPDEM,elevation_band,660.0,1.3825596406057252e-24,0.0,,,821.2091674804688,796.3667602539062,529.7466430664062,1070.046875,1070.046875,529.7466430664062,0.0,-89.74569299984762,78.64739031933064,1088.0,274000.0,819.4469042780471,1054.286510006445,547.420466529418,0.43887217628630293,251.83823529411768,95.07850173221159,183.68629985365737,1995.0,24.747291241781333,24.747291241781333,True,214.18566457395883
RGI60-03.00982,03,03-02,,-89.632,78.614,2.075,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.08330345698738933,0.09276385876106027,0.0,0.0,COPDEM,elevation_band,610.0,1.3825596406057252e-24,0.0,,,847.7081909179688,859.0867919921875,518.9085693359375,1038.291015625,1022.3284912109375,518.9085693359375,0.0060790273556231,-89.68708730302035,78.60227713124152,1560.0,2075000.0000000002,849.2201931587036,1008.1046361827109,545.7284824157728,0.2979541695448297,1330.1282051282053,113.44476483358295,291.8319068699492,1995.0,29.8789764885181,29.878976488518102,True,214.241415326293
RGI60-03.00983,03,03-02,,-89.588,78.632,12.562,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.1322137694603533,1.103277476243641,0.0,0.0,COPDEM,elevation_band,280.0,1.3825596406057252e-24,0.0,,,801.6458740234375,825.7221069335938,150.23683166503906,1354.8402099609375,1350.638427734375,150.23683166503906,0.000572573718866304,-89.85336038786076,78.62802265047442,7200.0,12561999.999999996,802.1964530239379,1317.2215654269476,175.4369228377847,0.1592073539064381,1744.7222222222224,397.96566502169236,716.5734580033907,1995.0,52.7102389667514,52.710238966751405,True,214.18545780628355
RGI60-03.00984,03,03-02,,-89.604,78.597,7.37,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.6446212441163816,0.5299644191656433,0.0,0.0,COPDEM,elevation_band,250.0,1.3825596406057252e-24,0.0,,,778.7330932617188,826.958740234375,191.08163452148438,1283.4212646484375,1283.4212646484375,191.08163452148438,0.0,-89.80525577296557,78.59905066146814,6624.0,7370000.0,782.6298131986579,1221.2903598072696,203.0834465753891,0.15552374578470202,1112.6207729468601,120.71134869773226,355.83958478047066,1995.0,50.34065298216959,50.3406529821696,True,214.2832096654333
RGI60-03.00985,03,03-02,,-92.425,80.273,2.851,1999,Glacier,Land-terminating,False,Glacier or ice cap,0.1453430235269778,0.14358203054027932,0.0,0.0,COPDEM,elevation_band,880.0,1.3825596406057252e-24,0.0,,,1029.578857421875,1025.1429443359375,713.8904418945312,1152.505126953125,1128.652587890625,713.8904418945312,0.09090909090909091,-92.46773046163767,80.2844677374086,2108.0,2851000.000000001,1032.449953903877,1143.698454525585,749.7519428130436,0.18869716055486294,1352.4667931688807,115.48577633879609,127.6224315199941,1995.0,25.51099693386864,25.51099693386864,True,212.9303801605002
RGI60-03.00986,03,03-02,,-89.564,78.565,12.554,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.0189996925211917,1.1023114992568697,0.0,0.0,COPDEM,elevation_band,230.0,1.3825596406057252e-24,0.0,,,796.3388061523438,865.99365234375,146.772216796875,1292.2586669921875,1292.2586669921875,146.772216796875,0.0,-89.80556144511046,78.5710857727592,6120.0,12554000.000000004,801.7551399450598,1265.620000764343,178.0128598653809,0.17962354553403853,2051.307189542484,465.02365794859344,684.0856057579101,1995.0,54.89645028901133,54.89645028901135,True,214.36865930685482
RGI60-03.00987,03,03-02,,-89.545,78.528,17.153,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.4974065261221345,1.693154298494628,0.0,0.0,COPDEM,elevation_band,190.0,1.3825596406057252e-24,0.0,,,828.7605590820312,855.793701171875,118.40882873535156,1347.0284423828125,1347.0284423828125,118.40882873535156,0.0,-89.74866204050548,78.51175579110865,6528.0,17152999.999999996,830.4202982343662,1282.3779490540069,139.08334800414232,0.1758538912707508,2627.6041666666665,265.9011963900451,424.89833447591207,1995.0,62.63733850177059,62.63733850177061,True,214.47832527309995
RGI60-03.00988,03,03-02,,-89.493,78.499,14.964,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.5107641652612867,1.403361325588102,0.0,0.0,COPDEM,elevation_band,180.0,1.3825596406057252e-24,0.0,,,740.4842529296875,796.9896850585938,112.99788665771484,1155.4541015625,1153.318359375,112.99788665771484,0.0005483959418700301,-89.49678152197419,78.44804481870985,7680.0,14964000.000000006,737.5232874532328,1113.267551193417,129.26349380702453,0.12966636802418038,1948.4375000000007,553.9611320002181,1096.0188480992858,1995.0,53.90705287371058,53.90705287371058,True,214.563332676638
RGI60-03.00989,03,03-02,,-89.232,78.542,19.044,1999,Ice cap,Land-terminating,False,Glacier or ice cap,1.5409303788575623,1.9549983925577648,0.0,0.0,COPDEM,elevation_band,380.0,1.3825596406057252e-24,0.0,,,773.8323974609375,781.8497314453125,299.74798583984375,1119.143798828125,1119.143798828125,299.74798583984375,0.0,-89.07045873648757,78.53761879602285,5396.0,19044000.0,772.9431320362065,1088.8159282668166,343.4971228252229,0.14096651717307318,3529.280948851001,212.43265218742437,435.4409262642909,1995.0,37.05630004703161,37.0563000470316,True,214.3916008893708
RGI60-03.00990,03,03-02,,-89.339,78.511,44.965,1999,Ice cap,Land-terminating,False,Glacier or ice cap,7.876768309694337,6.370616893846031,0.0,0.0,COPDEM,elevation_band,180.0,1.3825596406057252e-24,0.0,,,755.2763671875,792.3001708984375,125.8140869140625,1327.70068359375,1327.70068359375,125.8140869140625,0.0,-89.44882998968147,78.44720393281948,14144.0,44965000.0,754.7512546936247,1290.1127790959101,141.91121925352255,0.08313631733259358,3179.0865384615386,203.30886216186943,721.1995672264546,1995.0,53.97735023822526,53.97735023822524,True,214.50363669021007
RGI60-03.00991,03,03-02,,-90.421,78.611,14.624,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.472824393461278,1.3597056817674702,0.0,0.0,COPDEM,elevation_band,220.0,1.3825596406057252e-24,0.0,,,776.7874755859375,799.5576171875,73.32792663574219,1449.395751953125,1449.395751953125,73.32792663574219,0.0,-90.15737114896838,78.608796691241,9728.0,14624000.000000002,783.518238730188,1412.1971939338603,95.16980529877794,0.1339821364815193,1503.2894736842106,280.27266670020094,481.69860195380716,1995.0,75.13740264627316,75.13740264627316,True,214.41248672746076
RGI60-03.00992,03,03-02,,-90.439,78.587,13.068,1999,Glacier,Land-terminating,False,Glacier or ice cap,1.1395382419018636,1.1648405078644202,2.4225320117349945e-05,0.0,COPDEM,elevation_band,200.0,1.3825596406057252e-24,0.0,,,775.1019287109375,826.1317749023438,70.98553466796875,1384.426513671875,1384.426513671875,70.98553466796875,0.0,-90.1495421308071,78.59172108046468,7930.0,13068000.0,778.2890990591333,1357.0813467470816,84.06239074372687,0.1608940590308449,1647.9192938209333,189.69768475162368,399.30131951575646,1995.0,76.82163799567263,76.82163799567263,True,214.47869961461717
RGI60-03.00993,03,03-02,,-90.525,78.567,29.1,1999,Glacier,Land-terminating,False,Glacier or ice cap,3.4222416054100537,3.5021260786972497,0.00042913542384473885,0.0,COPDEM,elevation_band,210.0,1.3825596406057252e-24,0.0,,,729.5320434570312,809.2374877929688,56.3778190612793,1268.5968017578125,1268.5968017578125,56.3778190612793,0.0,-90.14329239763936,78.5707858340365,10320.0,29099999.999999993,737.94993716985,1217.7005403287098,93.6606737460071,0.10974927389614249,2819.7674418604647,772.3983770575167,1072.8675035277345,1995.0,68.53024319374131,68.53024319374128,True,214.5529665190479
